Title,Year,Genres,Rating,Votes
Obyknovennyy fashizm,1965.0,"Documentary,History,War",8.1,2180
Romy - Portrait eines Gesichts,1967.0,Documentary,7.8,98
Le schiave esistono ancora,1964.0,"Documentary,Drama",5.5,84
"Sin, Suffer and Repent",1965.0,Documentary,4.4,27
Sopralluoghi in Palestina per il vangelo secondo Matteo,1965.0,Documentary,7.1,343
Tentazioni proibite,1965.0,Documentary,3.7,28
Tôkyô orinpikku,1965.0,"Documentary,Sport",7.8,2350
Africa addio,1966.0,"Documentary,Horror",7.0,2002
The Big T.N.T. Show,1965.0,"Documentary,Music",7.7,233
Charlie Is My Darling,1966.0,"Documentary,Music",7.3,257
Corrida!,1966.0,Documentary,7.3,12
The Endless Summer,1966.0,"Documentary,Sport",7.6,6525
Helicopter Canada,1966.0,Documentary,6.8,157
"John F. Kennedy: Years of Lightning, Day of Drums",1965.0,"Biography,Documentary,History",7.9,111
Den levande skogen,1966.0,Documentary,6.6,20
Mondo Topless,1966.0,Documentary,4.8,1377
Rings Around the World,1966.0,Documentary,7.5,18
Rush to Judgment,1967.0,Documentary,7.9,218
Si j'avais quatre dromadaires,1966.0,Documentary,7.8,225
De stem van het water,1966.0,Documentary,7.3,155
The Velvet Underground and Nico,1966.0,"Documentary,Music",6.6,424
Le volcan interdit,1966.0,Documentary,7.0,18
The Benefit of the Doubt,1967.0,Documentary,6.9,24
The Crazy World of Laurel and Hardy,1966.0,"Comedy,Documentary",6.7,60
Dont Look Back,1967.0,"Documentary,Music",7.9,10526
Dürrenmatt inszeniert Frank V.,1967.0,Documentary,7.4,10
Festival,1967.0,"Documentary,Music",7.5,792
The Further Perils of Laurel and Hardy,1967.0,"Comedy,Documentary,Family",7.5,102
Die Grafen Pocci - einige Kapitel zur Geschichte einer Familie,1968.0,Documentary,7.8,6
Loin du Vietnam,1967.0,"Documentary,Drama,War",7.3,921
The London Nobody Knows,1968.0,Documentary,7.4,415
Mondo Hollywood,1967.0,Documentary,6.1,206
Ningen jôhatsu,1967.0,"Documentary,Drama",7.1,863
The Other World of Winston Churchill,1964.0,"Biography,Documentary",5.5,21
Portrait of Jason,1967.0,"Biography,Documentary",7.0,1536
The Really Big Family,1967.0,"Documentary,Family",7.9,28
La section Anderson,1967.0,"Documentary,History,War",6.8,402
Something's Happening,1967.0,Documentary,6.2,101
Spree,1967.0,Documentary,7.6,43
Tanja - Die Nackte von der Teufelsinsel,1967.0,Documentary,7.5,12
A Time for Burning,1967.0,Documentary,7.5,242
Titicut Follies,1967.0,Documentary,7.7,5328
Tonite Let's All Make Love in London,1967.0,"Documentary,Music",6.9,385
Warrendale,1967.0,Documentary,7.6,619
Young Americans,1967.0,"Documentary,Music",5.9,111
Calcutta,1969.0,Documentary,7.1,804
Dom kallar oss mods,1968.0,Documentary,7.3,1675
"La hora de los hornos: Notas y testimonios sobre el neocolonialismo, la violencia y la liberación",1968.0,"Documentary,History,War",7.6,1232
Journey Into Self,1969.0,"Documentary,Talk-Show",6.2,126
Legendary Champions,1968.0,"Documentary,History,Sport",7.5,59
Mondo Freudo,1966.0,Documentary,4.0,228
A Movable Scene,1970.0,Documentary,5.7,147
Nevinost bez zastite,1968.0,"Comedy,Documentary,Drama",7.1,928
Nihon Kaiho sensen: Sanrizuka no natsu,1968.0,Documentary,7.2,57
