Title,Year,Genres,Rating,Votes
Act of Grace,2008.0,"Crime,Drama",6.0,85
"Boogie, el aceitoso",2009.0,"Action,Animation,Crime",6.3,1614
Chico & Rita,2009.0,"Animation,Crime,Drama",7.2,9843
El niño pez,2009.0,"Crime,Drama,Romance",5.8,2435
Drishyam 2,2021.0,"Crime,Drama,Mystery",8.4,42579
Kaali Topi Lal Rumaal,2000.0,"Action,Crime,Drama",6.3,43
Qing tai,2008.0,"Crime,Drama",5.6,292
Koroleva pri ispolnenii,2018.0,"Comedy,Crime,Drama",7.2,16
Long nga,2008.0,"Action,Crime,Thriller",6.1,2108
Jahan Jaaeyega Hamen Paaeyega,2007.0,"Action,Crime,Romance",4.1,58
Stoic,2009.0,"Crime,Drama",5.1,2949
Raju Gari Kidnap,2020.0,"Action,Comedy,Crime",7.8,14
Mystery Team,2009.0,"Comedy,Crime,Mystery",6.6,9896
The Gents,2020.0,"Action,Crime,Mystery",7.3,7
"On the Other Hand, Death",2008.0,"Crime,Drama,Mystery",6.4,847
Route 24,2020.0,"Crime,Drama",9.4,42
Dhoom Dadakka,2008.0,"Comedy,Crime,Drama",3.3,115
Niciji sin,2008.0,"Crime,Drama",7.1,1118
De sang et d'encre,2008.0,"Crime,Thriller",5.9,43
Bank Bang,2008.0,"Comedy,Crime",6.1,1561
Im Sog der Nacht,2009.0,"Action,Crime,Drama",5.0,117
Sugar,2022.0,"Crime,Drama",4.5,690
Youngstown: Still Standing,2010.0,"Crime,Documentary,History",8.5,70
Aamir,2008.0,"Action,Crime,Drama",7.6,11755
Death Note,2017.0,"Crime,Drama,Fantasy",4.5,92735
Bronx80146 - nuova squadra catturandi,2020.0,"Action,Crime",6.0,82
Muskie Point,2020.0,Crime,8.4,15
Nine Nights,2020.0,"Crime,Drama,Romance",5.4,10
Getting to the Plug,2023.0,"Action,Crime,Drama",5.8,9
Celda 211,2009.0,"Action,Adventure,Crime",7.6,72077
A Thousand and One,2023.0,"Crime,Drama",7.0,7940
Nu hou kuang hua,1998.0,"Action,Crime",4.0,9
L'ultimo Crodino,2009.0,"Comedy,Crime",6.5,96
Contract,2008.0,"Action,Crime,Drama",4.1,267
Kindaichi shonen no jikenbo,1996.0,"Animation,Crime,Mystery",6.9,27
Dirty Hands: The Art and Crimes of David Choe,2008.0,"Biography,Crime,Documentary",8.0,210
Scorsese Shorts,2020.0,"Comedy,Crime,Documentary",7.8,41
Oruzhie,2012.0,Crime,5.1,12
Hold Up à l'Italienne,2008.0,"Action,Comedy,Crime",6.1,70
"Miroir, mon beau miroir",2008.0,Crime,6.6,36
Jay,2008.0,"Comedy,Crime,Drama",6.6,133
Magic Man,2010.0,"Crime,Mystery,Thriller",2.1,1180
Conviction,2010.0,"Biography,Crime,Drama",7.2,47144
Surkhiyaan (The Headlines),1985.0,"Action,Crime,Drama",5.7,26
A Killer Rising,2020.0,"Crime,Drama,Thriller",4.0,186
RED,2010.0,"Action,Comedy,Crime",7.0,330921
Hush Your Mouth,2007.0,"Crime,Drama,Mystery",4.3,180
Come Hell or Highwater,2008.0,Crime,5.5,97
Sex and Lies in Sin City,2008.0,"Biography,Crime,Drama",5.0,693
Huang que zai hou,2024.0,"Crime,Drama,Mystery",5.9,80
Sinister Sister,2020.0,"Crime,Drama,Thriller",4.9,237
Sui yue: The Days,2008.0,"Action,Crime,Drama",7.8,26
Kommissar Süden und das Geheimnis der Königin,2008.0,"Crime,Drama",5.8,30
Kommissar Süden und der Luftgitarrist,2008.0,Crime,6.6,66
Miami Noir: The Arthur E. Teele Story,2008.0,"Biography,Crime,Documentary",7.5,16
L'employée du mois,2022.0,"Comedy,Crime",5.8,240
The Lazarus Papers,2010.0,"Action,Crime,Drama",2.9,2214
Nuevo orden,2020.0,"Crime,Drama,Sci-Fi",6.5,10460
Banlieue 13: Ultimatum,2009.0,"Action,Crime,Thriller",6.5,46924
Kanhaiyaa,1981.0,"Action,Crime,Drama",5.5,10
The Abduction of Zack Butterfield,2011.0,"Crime,Drama,Thriller",5.1,247
Papírkutyák,2009.0,"Comedy,Crime",5.9,1008
Heojil kyolshim,2022.0,"Crime,Drama,Mystery",7.3,60964
Wish,2020.0,"Crime,Drama",6.3,147
Lihvar,2021.0,"Crime,Drama",6.6,400
The People v. Leo Frank,2009.0,"Crime,Drama",7.8,70
Ore wa matteru ze,1957.0,"Action,Crime,Drama",7.0,1059
Pang huang zhi ren,2024.0,"Crime,Drama,Thriller",6.1,228
Dear Prudence,2009.0,"Crime,Drama,Mystery",5.8,421
Final Verdict,2009.0,"Crime,Drama,Mystery",4.9,317
Rencontre avec un tueur,2009.0,Crime,5.6,19
Bang Chung Vo Hinh,2020.0,"Action,Crime,Drama",5.8,254
Silhouette,2013.0,Crime,6.7,8
Kick-Ass,2010.0,"Action,Comedy,Crime",7.6,606746
Sörensen hat Angst,2020.0,"Comedy,Crime,Drama",7.0,2183
Gyul-baek,2020.0,"Crime,Drama,Thriller",6.6,2039
Salvation Boulevard,2011.0,"Comedy,Crime,Drama",5.3,4886
Middle Men,2009.0,"Comedy,Crime,Drama",6.8,38639
Hanste Khelte,1984.0,Crime,6.2,33
Le repenti,2009.0,Crime,7.4,38
They Never Learn,1956.0,Crime,3.8,18
Sankat City,2009.0,"Comedy,Crime,Drama",6.2,672
Out of Death,2021.0,"Action,Crime,Thriller",3.4,6226
Marega Salaa,2009.0,"Crime,Drama,Mystery",4.9,57
Hungry Dog Blues,2022.0,Crime,5.1,166
Daylight,2010.0,"Crime,Horror,Thriller",5.1,236
Just Speechless,2020.0,"Animation,Crime,Drama",6.5,131
Zalozhniki,2019.0,"Crime,Romance",7.4,13
Holmes & Watson,2018.0,"Comedy,Crime,Mystery",3.9,40524
De Dana Dan,2009.0,"Action,Comedy,Crime",5.9,11310
Reverse,2021.0,"Crime,Thriller",7.0,48
Vidas Violentas,2015.0,Crime,4.2,20
Meri Majboorii...,2006.0,"Action,Crime,Drama",4.4,13
Raat Akeli Hai,2020.0,"Crime,Drama,Mystery",7.2,20331
Il maledetto,2022.0,Crime,7.4,17
Sharper,2023.0,"Crime,Drama,Thriller",6.7,34661
El Traspatio,2009.0,"Crime,Drama,Mystery",6.9,1630
Tyler,2023.0,Crime,9.2,25
Wilson's Silence,2020.0,"Animation,Crime,Mystery",7.2,122
Dai sau cha ji lui,2008.0,"Comedy,Crime,Thriller",5.3,347
De père en flic,2009.0,"Action,Comedy,Crime",6.7,2090
Give 'em Hell Malone,2009.0,"Action,Adventure,Crime",5.8,6723
Run It,2009.0,"Crime,Drama",6.4,18
Exam,2009.0,"Crime,Mystery,Thriller",6.7,129870
'Anna' i wampir,1982.0,Crime,6.2,107
Addicts,2009.0,"Crime,Drama",6.9,33
L'instinct de mort,2008.0,"Action,Biography,Crime",7.5,35850
Window Seat,2022.0,"Crime,Romance,Thriller",6.3,692
Den of Thieves,2018.0,"Action,Crime,Drama",7.0,137519
Red Riding: The Year of Our Lord 1983,2009.0,"Crime,Drama,History",7.1,8675
Red Riding: The Year of Our Lord 1974,2009.0,"Crime,Drama,History",6.9,14364
Paper-Maché,2009.0,"Comedy,Crime,Drama",8.0,29
Boond,2001.0,"Action,Crime,Drama",5.2,14
The Dakota Entrapment Tapes,2020.0,"Crime,Documentary",6.7,122
Kôkaku kidôtai 2.0,2008.0,"Action,Animation,Crime",7.8,15562
Red Riding: The Year of Our Lord 1980,2009.0,"Crime,Drama,History",7.1,9979
The Scenesters,2009.0,"Comedy,Crime,Mystery",5.5,534
Domitilla: The Sequel,2023.0,Crime,7.6,6
Summer 2007,2008.0,"Crime,Drama,Thriller",6.4,265
2:22,2008.0,"Crime,Drama,Thriller",5.1,1526
Gulaal,2009.0,"Crime,Drama,Thriller",8.0,16366
The Pepper Project,2015.0,"Crime,Drama,Thriller",9.0,28
Infinite.,2018.0,"Crime,Drama",8.9,31
Windfall,2020.0,"Comedy,Crime,Drama",8.3,42
Toilet Zombie Baby Strikes Back,2021.0,"Comedy,Crime,Horror",4.2,39
Mazie laupitaji,2009.0,"Comedy,Crime,Drama",6.1,202
Lösegeld für Mylady,1967.0,"Comedy,Crime,Music",8.7,17
Final Judgment: The Execution of Antonio James,1996.0,"Crime,Documentary",8.2,9
Queens Bound,2008.0,"Crime,Drama",7.2,21
Golden Blood,2022.0,"Crime,Drama",4.8,300
Hortense,2020.0,"Crime,Drama,Horror",5.9,91
Scott Free,2022.0,Crime,6.8,26
Karen,2021.0,"Crime,Drama,Thriller",3.2,3418
Agua dos Porcos,2020.0,Crime,6.1,38
The Trial,2010.0,"Crime,Drama,Mystery",5.6,1795
Mosquito Kingdom,2008.0,Crime,6.2,12
Zift,2008.0,"Crime,Drama,Mystery",7.2,5572
Vale Tudo Project,2009.0,"Action,Crime,Thriller",6.0,15
Greater Threat,2008.0,"Action,Crime",6.2,20
SOS Kolkata,2020.0,"Action,Crime,Thriller",3.3,250
In the Gray,2012.0,"Crime,Drama",6.5,4877
Arasatchi,2004.0,"Action,Crime,Drama",6.4,85
Dalaal No.1,2000.0,"Action,Crime,Drama",4.1,10
Ghar Bazar,1998.0,"Action,Crime,Drama",4.8,14
Death on the Border,2023.0,"Crime,Drama,Mystery",3.6,339
Subtle Seduction,2008.0,"Crime,Thriller",3.7,59
Out of Exile,2022.0,"Crime,Drama,Thriller",5.0,782
Un monde à nous,2008.0,"Crime,Drama,Thriller",6.4,121
Mahaarani,1996.0,"Action,Crime,Drama",5.0,11
Mirchi: It's Hot,2004.0,Crime,4.8,32
Yacha,2022.0,"Action,Crime,Thriller",6.3,4910
Chamku,2008.0,"Action,Crime,Thriller",4.5,617
Jiwa remaja,1975.0,"Action,Crime,Drama",8.3,7
Bechainee,2000.0,"Crime,Drama,Thriller",4.8,8
Çok Mu Komik?,2011.0,"Crime,Drama",2.0,7
The Crack Down,2008.0,"Action,Adventure,Crime",5.6,22
Hocus Focus,2024.0,"Action,Crime,Thriller",7.9,19
La soga,2009.0,"Crime,Drama",6.2,855
Angel of Death,2009.0,"Action,Crime,Thriller",4.9,2473
Dandam Dashagunam,2011.0,"Action,Crime,Drama",6.1,18
Blood Line,2009.0,Crime,8.0,40
The Killing Jar,2010.0,"Crime,Mystery,Thriller",5.8,3110
Un hombre de acción,2022.0,"Biography,Crime,Drama",6.4,3627
The Men of Action: M.O.A.,2008.0,"Animation,Crime,Sci-Fi",3.4,13
A Violent Man,2021.0,"Crime,Drama",5.0,917
King of Prison,2020.0,"Crime,Drama",7.1,21
Just Caught a Body,2023.0,"Action,Crime,Drama",5.9,10
I Don't Care,2014.0,"Action,Crime,Romance",3.7,12
Beyond the Chamber of Terror,2021.0,"Comedy,Crime,Horror",6.5,56
"Confess, Fletch",2022.0,"Comedy,Crime,Mystery",6.4,25378
Hidden,2023.0,"Crime,Drama,Thriller",6.8,41
Chlorine,2020.0,"Crime,Drama",6.6,93
Fortapàsc,2009.0,"Biography,Crime,Drama",7.2,1215
Small Apartments,2012.0,"Comedy,Crime,Drama",6.1,8548
London Fields,2018.0,"Crime,Mystery,Thriller",3.9,12621
Brotherhood,2010.0,"Crime,Drama,Thriller",6.3,4271
Ji xie hua pi,2020.0,"Crime,Romance,Sci-Fi",4.8,130
Sairento Tôkyô,2020.0,"Action,Crime,Thriller",5.1,149
Carroña,2019.0,"Action,Crime,Horror",4.6,172
Heylaa,2006.0,Crime,6.6,11
Olsen-banden på de bonede gulve,2010.0,"Animation,Comedy,Crime",4.6,867
Kaminey,2009.0,"Action,Crime,Drama",7.4,18512
Lesser of Three Evils,2007.0,"Action,Crime,Drama",3.6,437
City of Love,2023.0,"Comedy,Crime,Thriller",8.1,48
Legend of Fall Creek,2021.0,"Comedy,Crime,Drama",3.1,173
Diary,2022.0,"Crime,Drama,Thriller",7.2,2512
Meka Suri,2020.0,"Crime,Thriller",6.4,3639
Forever Rich,2021.0,"Comedy,Crime,Drama",5.6,1650
Double Walker,2021.0,"Crime,Horror,Mystery",4.7,445
Zinzanah 7,2020.0,"Action,Crime,Drama",2.1,116
Hyde Out,2024.0,"Crime,Drama,Thriller",7.6,17
Caillou Gets Grounded: The Movie,2017.0,"Action,Crime,Horror",7.7,84
Koshtargah,2020.0,"Crime,Drama,Thriller",5.7,358
Bank on us 2,2020.0,"Action,Crime",4.7,1409
Marlene,2022.0,"Biography,Crime,Drama",7.3,113
Daman akeseo guhasoseo,2020.0,"Action,Crime,Thriller",6.8,6854
The Confidence Man JP: Princess,2020.0,"Comedy,Crime",6.7,1363
Extremely Used Cars: There Is No Hope,2015.0,"Comedy,Crime,Drama",6.0,39
How to Make Money Selling Drugs,2012.0,"Crime,Documentary",7.6,6861
Now Here,2010.0,"Crime,Drama,Fantasy",6.1,129
The End of the World Cult,2007.0,"Crime,Documentary,Drama",6.7,229
The Last Mark,2022.0,"Action,Crime,Thriller",4.4,324
Cropsey,2009.0,"Crime,Documentary,Horror",6.3,9661
Ein Dorf sieht Mord,2009.0,Crime,6.1,83
Akilla's Escape,2020.0,"Crime,Drama",5.5,408
Gekijô ban Kara no kyôkai: Dai go shô - Mujun rasen,2008.0,"Action,Animation,Crime",7.9,2246
Tallukh,2020.0,"Crime,Drama,Romance",5.3,107
Sikandar,2009.0,"Crime,Drama,Mystery",6.3,300
Sound of Noise,2010.0,"Comedy,Crime,Music",7.1,10013
Pesticide,2021.0,"Crime,Thriller,Western",6.4,13
Mega Mindy Show: De Schitterende Smaragd,2008.0,"Crime,Family,Musical",8.1,14
Jian cha feng yun,2023.0,"Crime,Drama,Mystery",5.2,78
Samp,2020.0,"Crime,Drama",5.6,31
El Amigo Visible,2021.0,"Crime,Drama,Horror",4.6,112
Mega Mindy Show: De Poppenmeester,2011.0,"Crime,Family,Musical",8.2,10
Zoom.Mov,2020.0,"Crime,Horror,Mystery",5.6,23
Nagwonui bam,2020.0,"Action,Crime,Drama",6.8,9505
"Lahi, hayop",2020.0,"Crime,Drama",6.3,399
Jenayat-e bi deghat,2020.0,"Crime,Drama",5.8,505
Te Jing Shi Ming Zhi Quan Cheng Wei Ji,2020.0,"Action,Crime",8.1,9
Ghabrana Nahi Hai,2022.0,"Comedy,Crime,Romance",5.9,273
Date Night,2010.0,"Comedy,Crime,Romance",6.3,175512
Der Heckenschütze,2008.0,Crime,5.8,21
Subarashiki sekai,2020.0,"Crime,Drama",7.2,2185
A Wednesday,2008.0,"Action,Crime,Drama",8.1,83788
Última Parada 174,2008.0,"Crime,Drama,Thriller",7.1,5724
The Covid Killer,2021.0,"Crime,Horror,Thriller",1.6,286
Morris Men,2022.0,"Action,Crime,Drama",4.6,202
Meurtres à Toulouse,2020.0,"Crime,Thriller",6.5,107
Entre la vie et la mort,2022.0,"Crime,Drama,Thriller",5.7,772
The 39 Steps,2008.0,"Adventure,Crime,Drama",6.4,2479
Junkfood Horrorfest,2007.0,"Comedy,Crime,Drama",3.3,91
We the Jury: Case 1,2020.0,Crime,3.0,32
Un buen hombre,2009.0,"Crime,Drama",6.3,218
Miss Willoughby and the Haunted Bookshop,2021.0,"Adventure,Crime,Mystery",5.5,2000
An Organized Killer,2021.0,"Crime,Drama,Mystery",4.9,273
Crime Story,2012.0,"Action,Crime,Thriller",5.9,8
Killing Escobar,2021.0,"Crime,Documentary",6.2,560
Alabama Snake,2020.0,"Crime,Documentary",5.5,803
Stairs of Death,2016.0,Crime,4.8,19
Blodigt jävla helvete,2008.0,"Action,Comedy,Crime",6.6,42
Davana vientulai sievietei,1973.0,"Comedy,Crime,Music",7.1,231
Final Days of an Icon,2008.0,Crime,6.3,11
Green Fire Envy,2008.0,"Crime,Drama",5.0,27
Miami Manhunt,2008.0,"Crime,Documentary",7.2,8
Student No. 1,2001.0,"Action,Crime,Drama",6.6,2265
Petla,2020.0,"Action,Crime,Drama",3.6,878
Kami the Movie,2008.0,"Crime,Drama,Musical",6.4,75
Meka Suri 2,2020.0,"Crime,Thriller",5.8,29
Broadway,2022.0,"Crime,Drama",6.0,367
Twists of Fate,2009.0,"Action,Crime",7.3,125
Koputus,2022.0,"Crime,Drama,Horror",5.1,1309
Visakha Express,2008.0,"Crime,Drama,Mystery",4.9,83
Don 2,2011.0,"Action,Crime,Thriller",7.1,59583
Hodinu nevis,2009.0,"Crime,Thriller",6.3,102
Gray Matters,2006.0,"Crime,Mystery,Thriller",6.2,12
Don't Sell Me a Dog,2021.0,Crime,7.3,47
Dangerous,2022.0,"Action,Crime,Drama",5.4,1742
Destere,2008.0,"Comedy,Crime",2.6,2133
The Eagle Path,2010.0,"Action,Crime,Drama",7.4,2194
Chandigarh Kare Aashiqui,2021.0,"Crime,Drama",6.7,15641
Snälla kriminella,2021.0,"Action,Comedy,Crime",4.2,495
Danny Greene: The Rise and Fall of the Irishman,2009.0,"Biography,Crime,History",6.6,185
The Greater Good,2020.0,Crime,7.6,10
Dossier K.,2009.0,"Action,Crime,Drama",6.7,3003
Kariya,2003.0,"Action,Crime,Romance",7.2,355
Banksterzy,2020.0,"Crime,Drama",5.4,353
Xenobites,2008.0,"Action,Crime,Horror",6.2,57
Braquage en famille,2008.0,"Comedy,Crime",5.4,19
Mukhbiir,2008.0,"Crime,Drama,Mystery",7.0,449
Meeting Juan Jones,2023.0,"Action,Crime,Drama",6.8,23
Pokrajina St.2,2008.0,"Crime,Thriller",6.4,389
Stagger,2009.0,"Action,Crime,Horror",3.4,476
Agallas,2009.0,"Crime,Drama",5.5,248
Aishû Cinderella,2021.0,"Crime,Drama,Mystery",6.0,346
Servus Papa - See You in Hell,2022.0,"Crime,Drama",5.8,110
Harry Brown,2009.0,"Action,Crime,Drama",7.2,92713
Unarmed But Dangerous,2009.0,"Action,Comedy,Crime",3.2,225
N-Secure,2010.0,"Crime,Drama,Thriller",3.7,696
Married to the Mob,1989.0,"Comedy,Crime",5.1,32
Frank & Lola,2016.0,"Crime,Drama,Romance",5.9,6599
Etsba Elohim,2008.0,"Comedy,Crime,Drama",6.7,44
Double Identity,2009.0,"Action,Crime,Thriller",4.5,2814
Ready 2 Die,2014.0,"Crime,Drama,Thriller",4.0,863
John Luther,2022.0,"Crime,Mystery,Thriller",6.8,3277
End of the Rope,2023.0,"Crime,Mystery",4.7,455
Yi ye Taibei,2010.0,"Comedy,Crime,Drama",6.5,1484
Sib-e sorkh-e Hava,1999.0,"Crime,Drama",3.7,103
The Aristocrat,2009.0,"Comedy,Crime,Drama",8.7,28
Solace,2015.0,"Crime,Drama,Mystery",6.4,71416
Snabba cash,2010.0,"Action,Crime,Drama",6.7,20174
Ostfriesenangst,2021.0,Crime,5.6,90
The Hacker,2020.0,"Action,Crime,Drama",4.3,202
Allah Ke Banday,2010.0,"Action,Crime,Drama",5.9,371
Complices,2009.0,"Crime,Romance",6.6,1149
Holy Water,2009.0,"Comedy,Crime",5.9,3053
Oye Lucky! Lucky Oye!,2008.0,"Comedy,Crime,Drama",7.7,18477
London Confidential,2020.0,"Crime,Drama,Thriller",5.9,4097
Abyssal Spider,2020.0,"Crime,Drama,Horror",4.0,123
O Segundo Homem,2022.0,"Action,Crime,Drama",6.1,84
Vitebskoe delo. Film pervyy. Prestuplenie,1989.0,"Crime,Documentary",8.0,11
Vitebskoe delo. Film vtoroy. Nakazanie,1990.0,"Crime,Documentary",7.2,8
Haunting Trophies,2024.0,"Crime,Mystery,Thriller",7.7,63
The Nailbomber,2021.0,"Crime,Documentary,History",6.3,2595
As Good as Dead,2010.0,"Crime,Thriller",5.1,1708
Dancing Ninja,2010.0,"Action,Comedy,Crime",3.8,314
Di Sini Ada Yang Mati,2013.0,"Crime,Horror,Mystery",4.4,10
Trust,2009.0,"Crime,Drama,Mystery",5.6,240
Nenjuku Needhi,2022.0,"Crime,Drama,Mystery",7.1,1616
Johan Falk: GSI - Gruppen för särskilda insatser,2009.0,"Action,Crime,Thriller",6.9,4456
Sheifa lehaim,2022.0,"Comedy,Crime",7.3,59
Liebe und andere Gefahren,2009.0,Crime,5.3,12
Just My Luck,2023.0,"Comedy,Crime",8.3,10
The Keeper,2009.0,"Action,Crime,Thriller",5.0,5047
Fauji,1995.0,"Action,Crime,Drama",4.8,20
Mexican Moon,2021.0,"Crime,Drama,Western",5.4,2196
Sonny Capone,2020.0,Crime,2.2,135
Blitz,2011.0,"Action,Adventure,Crime",6.1,93498
Warau keikan,2009.0,"Crime,Drama,Thriller",5.4,33
Rise of the Footsoldier: Origins,2021.0,"Action,Crime,Drama",5.8,3739
Chastnik,2008.0,"Crime,Drama",4.9,17
The Hustle,2019.0,"Comedy,Crime",5.5,68056
Road of No Return,2009.0,"Action,Crime",4.2,898
American Murder: The Family Next Door,2020.0,"Crime,Documentary",7.2,34884
Mój dlug,2022.0,"Crime,Drama",5.0,130
Asymetria,2020.0,Crime,4.8,149
Have You Seen Andy?,2007.0,"Crime,Documentary,Mystery",6.8,748
Li Mi De Cai Xiang,2008.0,"Crime,Drama,Romance",6.9,1540
God Father,2016.0,"Action,Crime",8.9,9
Die Donau ist tief. Ein Krimi aus Passau,2020.0,"Crime,Drama,Thriller",6.6,141
The Boondock Saints II: All Saints Day,2009.0,"Action,Crime,Thriller",6.2,67702
Men suo,2021.0,"Crime,Drama,Thriller",4.7,146
The Irishman,2019.0,"Biography,Crime,Drama",7.8,449036
Desperate Hours: An Amber Alert,2008.0,"Action,Crime,Drama",3.8,195
Khuda Haafiz: Chapter 2 - Agni Pariksha,2022.0,"Action,Crime,Drama",7.4,15190
Army of Thieves,2021.0,"Action,Comedy,Crime",6.4,93152
66/67,2009.0,"Crime,Drama,Sport",5.8,314
Out of Control,2009.0,"Crime,Mystery,Thriller",5.0,519
Boon,2022.0,"Action,Crime,Drama",4.9,2627
The Wimbledon Kidnapping,2021.0,"Crime,Documentary",5.8,118
Like a Dirty French Novel,2021.0,"Comedy,Crime,Thriller",5.3,14
Hostage House,2021.0,"Action,Crime,Horror",3.9,1051
Aasha Encounter,2022.0,"Crime,Thriller",7.3,483
Freund oder Feind. Ein Krimi aus Passau,2020.0,"Crime,Drama",6.8,179
Madham,2020.0,Crime,6.3,15
Lorni - The Flaneur,2019.0,"Crime,Mystery",6.4,46
Defendor,2009.0,"Comedy,Crime,Drama",6.7,37834
Shadow of Crime,2009.0,"Crime,Drama",7.7,22
The Stalker: Part II,2023.0,"Crime,Horror,Thriller",4.4,161
Unmoored,2023.0,"Crime,Drama,Thriller",6.0,193
The Bill Collector,2010.0,"Comedy,Crime,Drama",3.2,466
Blind Ghost,2021.0,"Crime,Horror,Mystery",2.9,96
When Does It Stop,2020.0,Crime,8.7,13
Duan · Qiao,2022.0,"Crime,Drama",5.5,265
Tiempos malos,2008.0,"Crime,Drama",6.8,10
Beurokeo,2022.0,"Comedy,Crime,Drama",7.1,18720
Mind Talker,2021.0,"Crime,Sci-Fi,Thriller",4.4,138
The Middle Men,2021.0,"Comedy,Crime",8.0,29
Keine Angst vor Kolibris,1967.0,"Comedy,Crime",8.5,7
Noon-e-neun noon i-e-neun i,2008.0,"Action,Crime",6.0,539
Les doigts croches,2009.0,"Adventure,Comedy,Crime",6.7,585
King,2008.0,"Action,Comedy,Crime",6.5,1490
Abbot's Approach,2000.0,"Crime,Drama,Horror",6.3,16
Barefoot on the Gold Bridge,1976.0,"Crime,Drama,Romance",6.6,55
Locked Down,2021.0,"Comedy,Crime,Romance",5.3,13871
Last Testament,2021.0,"Biography,Crime,Drama",3.7,56
Game,2007.0,"Action,Crime,Drama",5.8,33
Redemption: A Mile from Hell,2009.0,"Action,Crime,Drama",3.4,560
Ji ri qi cheng,2008.0,"Action,Comedy,Crime",6.3,298
Patient 17,2011.0,"Crime,Drama,Mystery",6.4,26
Kazn,2021.0,"Crime,Mystery,Thriller",6.7,1989
K-9,1991.0,Crime,6.1,33
Sex Crimes,1993.0,Crime,4.0,13
Chloe's Pocketbook Diary,2022.0,Crime,3.4,74
The Big Bang,2010.0,"Action,Crime,Mystery",5.4,7492
Rebels Without a Clue,2010.0,"Comedy,Crime",7.4,15
Saroja,2008.0,"Adventure,Comedy,Crime",7.1,1579
Duress,2009.0,"Crime,Thriller",5.5,1115
Winter,2009.0,"Crime,Drama,Thriller",5.3,14
Für immer Venedig,2009.0,"Comedy,Crime",4.4,35
The Happytime Murders,2018.0,"Action,Comedy,Crime",5.5,31082
Bullet to the Head,2012.0,"Action,Crime,Thriller",5.7,53221
The Female Hustler,2021.0,"Crime,Drama",6.2,46
Neidentificat,2020.0,"Action,Crime,Drama",6.9,943
Mauvaises graines,2021.0,"Crime,Drama,Thriller",6.1,27
Play Back,2021.0,"Crime,Fantasy,Romance",7.6,1917
15 Killings,2020.0,"Crime,Drama,Thriller",3.3,307
Quam's Money,2020.0,"Comedy,Crime",4.4,80
Dead Man Running,2009.0,"Action,Crime,Drama",5.9,4589
Rhyme and Punishment,2011.0,"Crime,Documentary,Music",7.3,85
Avis de Tempête,2020.0,"Crime,Drama,Thriller",6.1,63
Meurtres en Pays Cathare,2020.0,Crime,5.9,107
Machetero,2008.0,"Crime,Drama",8.0,39
Cruelty,2017.0,"Crime,Horror,Mystery",7.1,33
Landkrimi Tirol: Das Mädchen aus dem Bergsee,2020.0,Crime,6.0,236
Simulant,2023.0,"Crime,Drama,Sci-Fi",5.2,6528
Godfather,2022.0,"Action,Crime,Drama",5.2,7825
Maestro,2021.0,"Crime,Drama,Music",6.7,1541
Andhagan,2024.0,"Crime,Drama,Music",6.7,1181
The Man Who Would Be Polka King,2009.0,"Crime,Documentary,Music",6.2,680
Footfairy,2020.0,"Crime,Thriller",4.6,1623
HIT: The First Case,2022.0,"Crime,Drama,Mystery",6.8,16996
Animal Kingdom,2010.0,"Crime,Drama,Thriller",7.2,61737
The Cove,2009.0,"Biography,Crime,Documentary",8.4,52161
Vikram Vedha,2022.0,"Action,Crime,Drama",7.1,25139
Bholaa Shankar,2023.0,"Action,Crime,Drama",3.3,2221
Velle,2021.0,"Comedy,Crime,Drama",5.7,4800
25Gs,2008.0,"Crime,Drama,Romance",5.9,23
Répercussions,2008.0,Crime,5.9,30
Guest Unwanted,2022.0,"Crime,Thriller",7.8,7
Rattled!,2022.0,Crime,4.7,309
The Ritual Killer,2023.0,"Crime,Mystery,Thriller",4.3,8335
Vichithiran,2022.0,"Crime,Drama,Thriller",6.5,259
Kontio & Parmas -elokuva,2022.0,"Comedy,Crime",4.5,208
Cricket,2010.0,"Crime,Drama,Mystery",7.1,8
Uno,2024.0,"Crime,Drama,Thriller",8.7,29
Odela Railway Station,2022.0,"Action,Crime,Romance",5.4,287
Jesse Stone: No Remorse,2010.0,"Crime,Drama",7.2,4637
A Savage Nature,2020.0,"Crime,Drama,Thriller",3.8,209
Faux-semblants,2020.0,"Crime,Thriller",6.3,88
Beqasoor,1980.0,"Action,Crime,Drama",4.2,18
Reencarnación: Una historia de amor,2012.0,"Crime,Fantasy",4.7,49
Partir,2009.0,"Crime,Drama,Romance",6.3,4616
Party im Zwielicht,1965.0,"Crime,Drama",9.8,8
Play with Fire,2009.0,"Crime,Drama",7.4,30
The Loved Ones,2009.0,"Crime,Horror",6.6,45392
I Flip You Off for Four Hours,2020.0,Crime,8.1,363
Dominic Bane,2023.0,"Action,Crime,Drama",8.5,23
The Broken Mind,2020.0,Crime,4.0,46
376 D,2020.0,"Crime,Thriller",5.4,310
Hierro,2009.0,"Crime,Drama,Mystery",5.7,3431
Le siffleur,2009.0,"Comedy,Crime",4.8,524
Stenhuggaren,2009.0,"Crime,Drama,Thriller",5.6,276
Wu Lin: The Society,2022.0,"Action,Crime,Sci-Fi",6.4,44
Jabaek,2022.0,"Crime,Mystery,Thriller",6.6,1186
Portrait of an American Family,2017.0,"Action,Crime,Drama",7.8,11
Among Dead Men,2008.0,"Action,Crime,Horror",3.6,152
Idu Saadhya,1989.0,"Crime,Drama,Horror",7.1,64
