Title,Year,Genres,Rating,Votes
Le Petit Nicolas,2009,"Comedy,Family",7.1,14463
Covid-19 Response,2020,Family,7.2,17
Zoogeflüster - Komm mir nicht ins Gehege!,2008,"Comedy,Family",5.8,31
Postales,2010,"Adventure,Drama,Family",7.8,37
De indiaan,2009,"Adventure,Family",6.3,199
Bloom,2008,"Comedy,Family,Fantasy",7.5,14
Ponysitters Club: The Big Sleepover,2020,Family,7.4,17
Tuan badul,1979,"Comedy,Family,Romance",7.2,13
Me movedi,1981,"Drama,Family,Romance",7.7,14
Love Takes Wing,2009,"Family,Romance,Western",6.7,1567
Republika dzieci,2021,"Adventure,Drama,Family",3.9,44
Baja no Studio: Baja no Mita Umi,2020,"Animation,Family",7.0,8
Stamped!,2009,"Comedy,Family",7.1,12
The Key to Christmas,2020,Family,4.1,138
Shi Qi,2008,"Drama,Family",6.5,20
Grazuole,1969,"Drama,Family",7.8,564
Revenge of the Mysterons from Mars,1981,"Action,Family,Sci-Fi",3.4,128
Se busca papá,2020,"Comedy,Drama,Family",5.8,1215
"Helene, die wahre Braut",2020,"Family,Fantasy",5.7,65
Lobo,1979,Family,6.0,7
Kuselan,2008,"Comedy,Drama,Family",4.9,1237
The Spy Next Door,2010,"Action,Comedy,Family",5.5,48163
Our First Christmas,2008,"Drama,Family",5.9,614
Far til fire & vikingerne,2020,"Comedy,Family",3.3,139
Engel,2020,"Family,Fantasy",6.2,122
Ein Ferienhaus in Marrakesch,2008,"Comedy,Drama,Family",3.8,30
A Horse Called Jester,1979,Family,5.1,17
Mozart in China,2008,Family,5.3,29
Modern Heart,2009,"Comedy,Family,Romance",6.4,34
Holiday Heartbreak,2020,"Comedy,Drama,Family",6.4,85
Curfew,2020,"Drama,Family,History",6.8,415
Barbie Princess Adventure,2020,"Animation,Family,Musical",5.6,772
Summer Eleven,2010,"Drama,Family",6.3,412
ABC's Saturday Sneak Peek,1976,Family,6.6,8
The Bay City Rollers Meet the Saturday Superstars,1978,Family,7.8,20
Fol-de-Rol,1972,Family,7.5,16
Davey Jones' Locker,1966,"Adventure,Family",7.6,13
Der Mondbär,2008,"Animation,Family",6.4,96
Queens of Heart: Community Therapists in Drag,2006,"Biography,Documentary,Family",4.8,92
Mustache,2023,"Comedy,Drama,Family",8.4,83
Chao neng yi jia ren,2023,"Action,Comedy,Family",3.5,176
The Santa Squad,2020,"Drama,Family,Romance",6.0,1241
Mega Mindy Show: De Schitterende Smaragd,2008,"Crime,Family,Musical",8.1,14
Negative Exposure,2020,"Drama,Family,Thriller",8.4,17
Mega Mindy Show: De Poppenmeester,2011,"Crime,Family,Musical",8.2,10
Valentino y el clan del can,2008,"Animation,Family,Fantasy",5.2,52
Gabru Gang,2024,"Drama,Family,Sport",8.7,214
Nejvetsí dar,2022,"Family,Fantasy",5.5,58
Westopia,2020,"Animation,Family,Western",4.6,8
O vánocní hvezde,2020,"Comedy,Family,Fantasy",6.3,254
Skelly,2024,"Drama,Family",5.7,86
Selfiemania,2021,"Comedy,Family",4.9,56
A Rich Christmas,2021,"Drama,Family",4.9,192
The Other Side,2021,"Family,Fantasy",8.0,7
J'ai 10 ans,2020,"Comedy,Drama,Family",5.7,23
Spící mesto,2021,"Family,Fantasy,Mystery",4.2,34
Adalminan helmi,1997,Family,7.3,6
The Rogue and Grizzly,1982,"Adventure,Family",5.6,15
Markus og havørna,2007,Family,5.6,5
Dratarik a hruska moudrosti,2003,Family,5.1,10
The Nanny Express,2008,"Comedy,Drama,Family",6.5,1570
Noémie: Le secret,2009,"Adventure,Family,Fantasy",6.1,116
Interdit aux chiens et aux Italiens,2022,"Animation,Drama,Family",7.3,2242
Raksha Bandhan,2022,"Comedy,Drama,Family",5.4,27004
Listen to the Silence,2016,"Documentary,Family",8.4,7
High School Musical: El Desafío,2008,"Family,Musical,Romance",3.8,389
My Friend Ganesha 2,2008,"Animation,Family,Fantasy",5.1,118
De Kameleon aan de ketting,2021,"Adventure,Family",6.6,82
Two Daddies?,1989,"Animation,Drama,Family",6.4,41
The Soulmates: The Gift of Light,1991,"Adventure,Animation,Family",6.7,33
C'est quoi ce papy ?!,2021,"Adventure,Comedy,Family",4.9,169
Allah Made Me Funny: Live in Concert,2008,"Comedy,Documentary,Family",6.3,77
True: Friendship Day,2020,"Animation,Family",6.6,32
Inochi no teishajô,2021,Family,5.5,38
iCarly: iGo to Japan,2008,"Adventure,Comedy,Family",6.2,4533
Cveke na karpata,1989,Family,7.0,6
1981,2009,"Comedy,Drama,Family",7.2,2154
Jogira Sara Ra Ra,2023,"Comedy,Drama,Family",6.7,3253
Zang Hesab,2012,"Drama,Family",6.1,42
Cats & Dogs: The Revenge of Kitty Galore,2010,"Action,Comedy,Family",4.4,16689
"Valentina, la película",2008,"Animation,Family,Music",6.9,42
VeggieTales: The Princess and the Popstar,2012,"Animation,Family,Musical",5.8,16
Scout Camp,2009,"Comedy,Family",3.7,222
Leto kada sam naucila da letim,2022,"Comedy,Drama,Family",8.0,1761
Avalin Akss Man,2014,"Drama,Family",6.5,34
King of the Camp,2008,"Comedy,Family,Musical",2.9,129
Robin Hood,1972,Family,4.8,11
Bezerra de Menezes: O Diário de um Espírito,2008,"Biography,Drama,Family",5.4,256
Daikessen! Chô urutora 8 kyôdai,2008,"Adventure,Drama,Family",6.6,277
Liberty University Baccalaureate Service,2005,Family,4.0,12
Victor_Robot,2020,"Adventure,Animation,Family",7.4,157
A Muppets Christmas: Letters to Santa,2008,"Comedy,Family,Music",6.3,2675
The River Within,2009,"Drama,Family",5.3,204
Cartoon Klassiker - Vol. 2: 25 Lieblings Cartoons aus Amerika - 3 Stunden,2017,"Animation,Comedy,Family",7.6,14
Kniga masterov,2009,"Family,Fantasy",4.3,1127
Bigfoot,2009,"Adventure,Family",4.3,400
Little Spirit: Christmas in New York,2008,"Animation,Family,Fantasy",4.6,153
Lucky Louie,2023,Family,7.8,59
Iep!,2010,"Drama,Family,Fantasy",6.3,547
Karla og Katrine,2009,Family,5.7,257
Parunthu,2008,"Action,Family,Thriller",2.8,251
Chabad: To Life Telethon,2008,Family,6.5,19
The Pied Piper of Hamlin,1992,"Animation,Family",5.7,32
Welcome to the Day of the Dead,2020,Family,1.7,10
Spin,2021,"Comedy,Family,Music",6.1,1107
Augustine: Son of Her Tears,2019,"Biography,Drama,Family",7.5,21
Kesä kartsalla,1982,"Drama,Family",5.3,6
TK: The Series,2008,"Comedy,Family",2.1,12
Dinosaur Train: Adventure Island,2021,"Adventure,Animation,Family",7.2,85
Moon Landing Conspiracy,2020,Family,7.0,27
Trump vs. Biden,2020,Family,3.8,11
Finding Jesus,2020,"Animation,Family,Fantasy",1.2,1432
Alle meine Lieben,2009,"Comedy,Family",5.7,20
Henk Temming de hulpsinterklaas,1992,Family,8.5,14
Monster Class: Krampus and Other Christmas Monsters,2020,Family,4.6,8
Micike és az Angyalok,1987,"Adventure,Comedy,Family",6.2,10
Zig & Zag: Entertainment Cops,1994,"Comedy,Family",4.3,27
Ice Dreams,2009,"Drama,Family,Romance",6.1,448
Alabama Moon,2009,"Drama,Family",6.4,1797
Grrr...,2024,"Comedy,Drama,Family",4.0,797
Laskar Pelangi,2008,"Adventure,Drama,Family",7.9,2693
The Golden Dolphin,1986,Family,5.2,18
The Elevator,2021,"Drama,Family,Thriller",3.2,528
Catch Your Mind,2008,"Drama,Family",4.6,85
Kikkerdril,2009,"Adventure,Drama,Family",6.6,335
Roald & Beatrix: The Tail of the Curious Mouse,2020,"Comedy,Drama,Family",6.6,1075
Apstjärnan,2021,"Animation,Family",5.7,184
Tutenstein: Clash of the Pharaohs,2008,"Adventure,Animation,Family",7.5,56
The Healing Garden,2021,Family,6.0,270
Nebe a Vincek,2008,"Comedy,Family,Fantasy",5.6,12
Ogonki,1972,"Adventure,Family",6.3,11
Schneewittchen und die sieben Zwerge,1939,"Family,Fantasy",8.4,11
Mayaa,2009,Family,8.6,15
Sing to the Dawn,2008,"Animation,Family,Musical",5.3,67
Khiladi,2016,Family,9.0,6
Mars Needs Moms,2011,"Adventure,Animation,Family",5.4,24551
Dulhan Ganga Paar Ke,2018,Family,8.2,25
"Der Typ, 13 Kinder & ich",2009,"Comedy,Family",6.0,51
Sweet Autumn,2020,"Comedy,Family,Romance",6.4,1651
Annan Thambi,2008,"Action,Comedy,Family",5.8,697
"Love, Sitara",2024,"Drama,Family,Romance",5.3,292
Love Finds a Home,2009,"Drama,Family,Western",6.8,1223
Geborgtes Weiss,2021,"Drama,Family,Romance",5.4,71
Podkidysh,2019,Family,5.3,11
Rymdresan,2020,"Adventure,Comedy,Family",4.9,131
We Three Kings,2020,Family,7.2,42
Extinction: The Facts,2020,"Documentary,Family",8.5,1041
Mlsné medvedí príbehy,2020,"Animation,Comedy,Family",7.3,29
Marutha,2022,"Drama,Family",5.4,44
PAW Patrol: Jet to the Rescue,2020,"Adventure,Animation,Family",5.2,407
Jalbab,2014,"Drama,Family",4.1,20
The Gold Retrievers,2009,"Adventure,Comedy,Family",4.3,303
The Good Witch's Garden,2009,"Drama,Family,Fantasy",7.1,2574
De expeditie van familie Vos,2020,"Adventure,Family",6.0,170
Becoming Jesse Tate,2009,Family,6.3,48
Horse Crazy 2: The Legend of Grizzly Mountain,2010,Family,5.3,97
A Christmas Calendar,1987,Family,6.5,21
Blinker en de blixvaten,2008,"Family,Romance",5.1,62
Limo,2009,"Adventure,Family",4.3,155
Sit. Stay. Love.,2021,"Family,Romance",5.2,376
Cooking Up Christmas,2020,"Comedy,Family,Romance",6.1,355
Little Town,2024,Family,6.8,9
Tu Hovein Main Hovan,2023,"Drama,Family,Romance",5.2,148
Sejuta Sayang Untuknya,2020,"Drama,Family",7.5,253
A Martian Christmas,2009,"Adventure,Animation,Family",7.9,24
Rugrats: Acorn Nuts & Diapey Butts,2001,"Animation,Comedy,Family",7.3,34
The Waltz King,1963,"Adventure,Drama,Family",7.6,30
Fish School: Into the Deep,2020,"Animation,Documentary,Family",6.9,16
Heart of Hope,2021,"Drama,Family",6.1,40
Willi und die Wunder dieser Welt,2009,"Documentary,Family",6.9,76
Haunted Transylvania: Mighty Mummy Madness,2020,"Animation,Comedy,Family",2.7,10
The Thanksgiving Movie,2020,"Animation,Family",3.8,54
Little Bear and the Master,2008,"Adventure,Family,Western",5.3,24
Aunque no sea conmigo,2022,"Drama,Family",7.4,16
Cupid,2021,"Animation,Comedy,Family",5.9,15
Alien Busters,2021,"Animation,Comedy,Family",6.5,43
Pehredaar,2022,Family,8.3,7
Tari Sathe,2021,Family,7.5,605
Zig and Zag: Best Bitz from Back Den,2008,Family,8.7,8
Jack and the Beanstalk: After Ever After,2020,"Comedy,Family",5.7,208
"Coulda, Woulda, Shoulda",2018,"Comedy,Drama,Family",6.7,17
Gulliver's Travels,2010,"Adventure,Comedy,Family",4.9,75386
Eli & Ben,2008,"Drama,Family",7.3,139
Escapade in Florence,1962,"Adventure,Drama,Family",6.5,32
Upacharapoorvam Gunda Jayan,2022,"Comedy,Drama,Family",5.7,656
W.W.J.R.,2022,"Comedy,Family",4.7,9
Operation Christmas Drop,2020,"Comedy,Family,Romance",5.9,13560
Hich Khari Daulat,1980,Family,6.4,5
Jack's Family Adventure,2010,"Adventure,Family",6.3,203
Zoomerne,2009,Family,6.0,186
Monsterland,2008,"Family,Horror",7.0,18
Pertsa & Kilu,2021,"Adventure,Comedy,Family",5.1,168
Hope Again,2022,"Drama,Family",6.5,27
Dustbin Baby,2008,"Drama,Family",7.1,579
Dambo,2020,"Comedy,Drama,Family",7.6,1939
Eiga Entotsumachi no Puperu,2020,"Animation,Family,Fantasy",6.4,751
Ben 10: Alien Swarm,2009,"Action,Adventure,Family",4.6,5908
The Most Wonderful Time of the Year,2008,"Comedy,Drama,Family",7.3,5253
Mael Totey: The Movie,2020,"Comedy,Family,Romance",4.3,164
Click Clack Jack,2009,Family,4.8,14
Pets 2,2021,"Animation,Comedy,Family",5.2,53
Bobbleheads: The Movie,2020,"Animation,Family",2.3,494
St Paddy,2021,"Animation,Comedy,Family",3.2,9
Long Road North,2008,"Adventure,Documentary,Family",7.4,15
The Great Indian Kitchen,2021,"Comedy,Drama,Family",8.1,10520
Gharamat AlFaqr,2015,"Drama,Family",9.2,13
Old School Rollers,2021,Family,7.0,10
Monsterjægerne,2009,Family,5.0,150
A Miser Brothers' Christmas,2008,"Animation,Comedy,Family",6.1,1417
12 Bulbule,2021,"Comedy,Drama,Family",8.9,14
Max Pinlig,2008,"Comedy,Family",6.0,303
Le petit piaf,2021,"Comedy,Family,Music",5.4,108
Naneun Bori,2018,"Drama,Family",7.5,92
Nona,2020,"Adventure,Drama,Family",7.3,42
Imagined,2022,"Comedy,Drama,Family",7.4,9
Kiljuset!,2022,"Comedy,Family",5.0,74
El Niño Dios,2023,Family,7.6,8
Bargeh Bedon Nam,2020,"Crime,Drama,Family",5.1,20
Christmas in Vienna,2020,"Drama,Family,Romance",6.4,1898
"A Godwink Christmas: Second Chance, First Love",2020,"Drama,Family,Romance",6.7,1467
Project Christmas Wish,2020,"Drama,Family,Romance",6.9,1721
Snow 2: Brain Freeze,2008,"Family,Fantasy",6.0,1207
Ivy,2020,"Drama,Family,Romance",8.2,6
Aadavaallu Meeku Johaarlu,2022,"Comedy,Drama,Family",5.8,985
Dinosaur Cove,2022,"Adventure,Family",6.5,41
Holly & Ivy,2020,"Drama,Family,Romance",7.1,1610
Popovich: Road to Hollywood,2021,"Comedy,Family",4.7,44
A Very Quarantwinned Christmas,2020,Family,8.2,16
Veruthe Oru Bharya,2008,"Comedy,Drama,Family",6.2,431
Lost in the Woods,2009,"Action,Comedy,Family",2.0,542
Lost and Found,2008,"Adventure,Animation,Family",8.0,904
The Christmas Sweater: A Return to Redemption,2009,Family,2.7,128
Supermarsu 2,2022,"Adventure,Family,Fantasy",5.9,97
LasseMajas detektivbyrå - Kameleontens hämnd,2008,"Crime,Family",5.3,277
Consuming Kids: The Commercialization of Childhood,2008,"Documentary,Family,Fantasy",7.9,604
Junk Dreams,2010,"Documentary,Family",7.0,7
Christmas with the Darlings,2020,"Comedy,Family,Romance",7.1,1964
The Great Mystery,2010,Family,7.8,17
Odd Pod: The Movie... kinda,2021,"Comedy,Family",6.0,71
Lille Allan - den menneskelige antenne,2022,"Adventure,Animation,Family",5.5,183
Ice Bridge: Mackinac Island's Hidden Season,2008,"Documentary,Family",8.0,29
Raspberry Magic,2010,"Comedy,Drama,Family",5.0,209
Misaki no Mayoiga,2021,"Animation,Drama,Family",6.6,403
The Bible: A Brickfilm - Part One,2020,Family,5.2,196
Uploading to Angels,2009,Family,7.3,17
Bitterblue,2007,"Drama,Family",5.5,75
Malous jul,2020,"Comedy,Drama,Family",5.7,128
Finding Carlos,2022,"Drama,Family,Music",5.0,45
Chico Bon Bon and the Very Berry Holiday,2020,"Animation,Family",5.7,51
A Warrior's Heart,2011,"Action,Drama,Family",5.2,2544
Janan,2019,"Family,Romance",3.5,65
Flickan,2009,"Drama,Family",6.7,1637
Kdopak by se vlka bál,2008,Family,7.2,211
Mommo,2009,"Drama,Family",7.6,2194
Na pude aneb Kdo má dneska narozeniny?,2009,"Animation,Family,Fantasy",6.4,838
Peklo s princeznou,2009,"Comedy,Family,Fantasy",5.9,246
Liberty University Graduation Commencement,2005,Family,2.3,10
The Mrs. Clause,2008,"Comedy,Drama,Family",4.7,607
Barevný sen,2020,"Animation,Family",6.2,28
Mystery of the Kingdom of God,2021,"Animation,Family",1.4,135
The Grinch Musical!,2020,"Family,Musical",3.7,1017
König Drosselbart,1962,"Family,Fantasy",7.7,8
Schneewittchen,1959,"Family,Fantasy",7.5,18
The Christmas Letter,2019,"Animation,Family",6.3,151
Mahô tsukai ni taisetsu na koto,2008,"Drama,Family,Romance",6.6,31
Reuniting the Rubins,2010,"Comedy,Drama,Family",5.1,451
Jug Jugg Jeeyo,2022,"Comedy,Drama,Family",6.1,39330
A Frozen Christmas Time 2,2020,"Animation,Comedy,Family",3.9,11
Riceboy Sleeps,2022,"Drama,Family,History",7.6,2110
Vølvens forbandelse,2009,"Adventure,Family,Fantasy",5.2,356
My Homework Ate My Dog,2009,Family,9.1,24
Jurassic Planet,2021,"Animation,Comedy,Family",6.7,69
The Golden Goose,2021,"Animation,Family",5.4,13
Hodge and the Lost Easter Egg,2021,"Animation,Family",4.2,21
Prakashan Parakkatte,2022,"Comedy,Drama,Family",6.1,1026
Sunny et l'éléphant,2008,"Adventure,Family",6.0,52
Under Wraps,2021,"Family,Fantasy",4.9,1418
Christmas...Again?!,2021,"Adventure,Comedy,Family",5.2,1417
The Monster's Christmas,1981,"Adventure,Family,Fantasy",5.5,102
A Carolina Christmas,2020,Family,5.3,563
Everywhere But Here,2008,"Adventure,Family,Romance",5.1,13
"Kdo hledá, najde",2007,Family,5.2,6
Lojzicka je císlo,2006,Family,3.4,11
Per Aspera,2020,"Adventure,Family,Sci-Fi",8.8,8
"Gump - pes, který naucil lidi zít",2021,"Adventure,Family",6.4,304
Paul's Promise,2022,"Drama,Family",6.6,122
00K9: No Time to Shed,2021,"Animation,Comedy,Family",7.3,76
Orpailleur,2009,"Adventure,Drama,Family",5.3,51
Fukrey Boyzzz: Space Mein Fukrapanti,2020,"Animation,Comedy,Family",8.5,26
Wai tai kong de mo zha te,2022,"Drama,Family,Fantasy",4.2,155
La chica más rara del mundo,2021,"Family,Fantasy,Horror",7.7,50
The Greatest Gift of Life,2021,Family,7.0,62
Baal Bhaarti,2022,Family,8.8,27
Brillebjørn feirer jul,2020,"Family,Fantasy",6.2,31
iMordecai,2022,"Comedy,Drama,Family",5.7,196
Manjadikuru,2008,"Drama,Family",8.2,1033
He chu sheng zhang,2022,"Drama,Family",5.7,6
Christmas Thieves,2021,"Animation,Comedy,Family",5.2,522
Baby Shark's Big Week!,2020,"Animation,Family,Musical",6.6,16
FIFA WM Ticket Show,2006,Family,6.2,14
Eagle Hunter's Son,2009,"Drama,Family",6.4,153
Zerrissen - Zwischen zwei Müttern,2020,"Crime,Drama,Family",6.3,41
A Christmas Carol,1954,"Drama,Family,Musical",5.8,244
Aperture Kids and the Mysterious Neighbor,2021,"Drama,Family,Mystery",5.0,93
The Gift Musical,2020,Family,4.6,8
Jack and the Beanstalk,2020,Family,9.0,7
Sechs auf einen Streich - Das Märchen vom goldenen Taler,2020,"Family,Fantasy",6.2,55
Sechs auf einen Streich - Der starke Hans,2020,"Family,Fantasy",5.6,61
Love Situation,2004,"Family,Romance",5.1,178
Keluarga Cemara 2,2022,"Drama,Family",6.1,291
Kapa,2022,"Adventure,Drama,Family",6.5,149
Chabad Telethon,2006,Family,6.0,10
The Magistical,2008,"Animation,Family",4.3,64
Santa School,2020,"Documentary,Family",6.2,15
Posledniy bogatyr. Koren zla,2021,"Adventure,Comedy,Family",5.9,1625
Bílá kocicka,1979,Family,4.5,9
Silent Night in Algona,2022,"Drama,Family,History",7.4,105
Santa Baby 2: Christmas Maybe,2009,"Comedy,Family,Fantasy",5.3,1236
Bai yin di guo,2009,"Biography,Drama,Family",6.1,846
Toolsidas Junior,2022,"Drama,Family,Sport",7.4,2787
Madeline and the Gypsies,1991,"Adventure,Animation,Family",8.2,45
Pie in the Sky,2022,"Comedy,Drama,Family",7.6,85
Journey to the Edge of the Universe,2008,"Documentary,Family",8.4,4538
Mr. Magoo Cartoon Merry-Go-Round,1953,"Animation,Comedy,Family",5.5,12
Kouzla králu,2008,"Family,Fantasy,Musical",5.0,115
O bílé paní,2008,"Comedy,Family,Fantasy",6.4,19
Popelka,1969,"Family,Fantasy,Romance",7.1,108
F3: Fun and Frustration,2022,"Comedy,Family,Romance",4.7,2521
Luccas Neto em O Mapa do Tesouro,2020,Family,2.5,52
Chang Can Dunk,2023,"Drama,Family,Sport",6.3,1715
Oh My Dog,2022,"Drama,Family",6.4,789
Thalai Nagaram,2006,Family,5.9,172
"Fais pas ci, fais pas ça: Y aura-t-il Noël à Noël?",2020,"Comedy,Family",6.8,68
Vresový trun,2006,Family,5.4,6
Panjshanbe Akhar Mah,2011,Family,1.9,69
Adina's Deck: The Case of the Online Crush,2008,Family,6.5,20
Luccas Neto em: Um Natal Muito Atrapalhado,2020,"Comedy,Family",2.5,53
Na more!,2009,"Comedy,Family",6.2,537
Dead of Knight,2010,"Adventure,Family,Fantasy",5.1,95
Adi,2023,"Comedy,Drama,Family",5.4,784
Ando,2020,Family,5.6,23
Mystery of the Old Garden,2019,Family,7.8,6
Novogodniy perepolokh,2017,"Comedy,Family",5.8,41
Vratar,1974,"Family,Sport",6.1,7
The Forger,2012,"Drama,Family,Mystery",5.3,4919
Tri zivoty,2007,"Family,Fantasy",5.5,61
Nedodrzaný slub,2009,"Biography,Drama,Family",6.7,485
O liecivej vode,2020,"Family,Fantasy",5.6,71
Momo in Dubai,2023,"Comedy,Drama,Family",6.6,532
Thomas & Friends: The Great Discovery - The Movie,2008,"Animation,Family",6.8,451
Mijn vader is een detective,2009,"Adventure,Family",5.8,122
Neshani,2008,"Drama,Family",4.6,49
"Pro Fedota-streltsa, udalogo molodtsa",2008,"Adventure,Animation,Family",6.4,485
Charles Darwin and the Tree of Life,2009,"Documentary,Family",8.5,2253
June & Kopi,2021,"Comedy,Family",6.4,681
Under the Sea 2,2021,"Animation,Comedy,Family",6.0,24
Aatma Katha,1988,"Drama,Family",8.3,49
I Was a 7th Grade Dragon Slayer,2010,"Adventure,Comedy,Family",3.2,748
Noc od paucine,1978,Family,6.8,13
Snowmen,2010,"Comedy,Drama,Family",6.0,779
Zlatovláska,1955,"Animation,Family,Fantasy",6.8,16
The Child King,2007,Family,9.5,15
Jimmy,2013,"Drama,Family,Fantasy",6.3,470
The Adventurer: The Curse of the Midas Box,2013,"Adventure,Family,Fantasy",5.5,7358
Den Brother,2010,"Family,Romance,Sport",5.3,2329
The Widow's Might,2009,"Adventure,Comedy,Family",4.3,267
Christmas in London,2019,"Drama,Family",6.0,8
Yang Tak Tergantikan,2021,"Drama,Family",7.2,81
My Angel,2011,"Drama,Family",4.0,202
Zwischen uns,2021,"Drama,Family",6.4,116
Den rozhdeniya Alisy,2009,"Animation,Family,Sci-Fi",5.6,245
Mazhalai Pattalam,1980,"Comedy,Family",7.1,18
Newcastle,2018,"Comedy,Drama,Family",3.8,96
Risto Räppääjä ja polkupyörävaras,2010,"Comedy,Family,Musical",5.2,414
Most Wonderful Time,2021,"Comedy,Drama,Family",5.8,47
A Second Chance,2022,Family,6.7,8
Beverly Hills Christmas 2 Director's Cut,2021,Family,7.5,24
Pohádka o touze,1991,Family,3.2,9
Pettson & Findus - Glömligheter,2009,"Animation,Family",5.9,272
In the Mirror Dimly,2007,Family,5.4,9
Tutti per Uma,2021,"Comedy,Family",4.7,104
Den kæmpestore bjørn,2011,"Adventure,Animation,Family",5.6,712
Die Schule der magischen Tiere 2,2022,"Adventure,Comedy,Family",5.9,598
Mein Lotta-Leben: Alles Tschaka mit Alpaka!,2022,"Adventure,Comedy,Family",5.8,75
Träume sind wie wilde Tiger,2021,"Comedy,Family",6.4,47
Where Your Heart Belongs,2022,"Family,Romance",5.5,876
Foeksia de miniheks,2010,"Family,Fantasy",5.6,428
Ramadhan Mabrook Abul-Alamain Hammudah,2008,"Comedy,Family,Music",6.5,2429
Safari,2022,"Adventure,Family",4.9,10
"25 Jahre Wetten, dass..?",2006,Family,7.8,12
Journey to Bethlehem,2023,"Adventure,Family,Musical",6.4,3229
Achante Aanmakkal,2012,"Crime,Drama,Family",5.7,8
Vasantha Ragam,1986,"Drama,Family,Musical",7.6,109
Bicycle Bride,2010,"Comedy,Family,Romance",5.3,128
Scouts Honor,2009,"Adventure,Comedy,Family",2.2,194
Funny Thing About Love,2021,"Comedy,Family,Romance",4.7,440
We Bought a Zoo,2011,"Comedy,Drama,Family",7.0,155373
Love in Translation,2021,"Comedy,Family,Romance",5.9,639
Darmoslap z Nemanic a princezna Terezka,1983,"Family,Romance",5.9,12
Mr. Troop Mom,2008,"Comedy,Family",4.4,953
Teufelskicker,2010,"Comedy,Family,Sport",5.4,456
The Lost Medallion: The Adventures of Billy Stone,2013,"Adventure,Family,Fantasy",4.9,1953
O houbovém Kubovi a princi Jakubovi,1986,Family,5.8,8
VeggieTales: The Little Drummer Boy!,2012,"Animation,Comedy,Family",6.1,23
La Befana vien di notte: Le origini,2021,"Adventure,Comedy,Family",4.7,177
Marmaduke,2010,"Comedy,Family",4.3,18059
Wake Up Dorothy,2021,"Drama,Family,Musical",8.2,13
Credimi!,2022,"Drama,Family,Fantasy",5.6,29
Bo Gia,2021,"Comedy,Drama,Family",6.6,1136
Ivy + Bean,2022,"Action,Comedy,Family",6.0,417
Desafío,2010,"Action,Drama,Family",5.1,76
Agen Dunia,2021,"Comedy,Drama,Family",6.6,41
Space Pups,2023,"Adventure,Family,Sci-Fi",4.9,325
Misfit,2021,"Comedy,Family,Musical",6.3,134
Sevadi sevmaydi,2017,"Comedy,Drama,Family",6.7,12
Het Huis Anubis Show: De Graal Van De Eeuwige Vriendschap,2008,"Family,Musical,Mystery",7.9,28
Het Huis Anubis Show: De Legende Van Het Spooktheater,2009,"Family,Musical,Mystery",7.5,37
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",1990,"Animation,Family,Musical",6.7,76
Ethnikos kipos,2009,"Documentary,Drama,Family",8.7,12
No Limit Kids: Much Ado About Middle School,2010,"Comedy,Family",6.9,76
Lilly's Light: The Movie,2020,"Family,Fantasy,Musical",7.0,86
Finding Jesus 2,2021,"Animation,Family",1.4,416
Mullewapp,2009,"Animation,Family",5.6,227
Mr. Popper's Penguins,2011,"Comedy,Family,Fantasy",6.0,108706
Yokai Daisenso Gâdianzu,2021,"Adventure,Family,Fantasy",5.6,163
Adventures of the Crystal Skull,2022,"Adventure,Family,Fantasy",5.2,50
Santa's First Christmas,1992,"Animation,Family,Fantasy",4.6,27
Spy Kids: Armageddon,2023,"Action,Comedy,Family",4.3,3848
Obraz,2024,"Biography,Drama,Family",7.5,15
The Legend of Young Dick Turpin,1965,"Adventure,Family",5.7,26
The Royal Treatment,2022,"Comedy,Family,Romance",5.3,11952
Porwanie w Tiutiurlistanie,1986,"Adventure,Animation,Family",6.9,46
Sanadhi Appanna,1977,"Drama,Family",8.8,84
First Dog,2010,"Comedy,Drama,Family",5.1,684
Soy Luna: El último concierto,2021,"Comedy,Family,Music",6.8,109
The J Team,2021,"Comedy,Family,Musical",3.6,359
Prinzessin Lillifee,2009,"Animation,Family",4.5,182
WinneToons - Die Legende vom Schatz im Silbersee,2009,"Adventure,Animation,Family",5.3,72
Jessie and the Elf Boy,2022,Family,6.5,110
Beutolomäus und die vierte Elfe,2021,Family,7.4,7
Uma Professora Muito Maluquinha,2011,"Comedy,Family,Fantasy",6.8,267
Aa Bhi Ja O Piya,2022,"Family,Romance",7.0,1370
Sugar Baby,2011,Family,8.3,39
Abhinetri,1965,"Drama,Family",7.7,10
Thayige Takka Maga,1978,Family,9.0,76
The Quest for Tom Sawyer's Gold,2023,"Adventure,Family",4.8,2951
A Holiday Homecoming,2021,Family,5.1,83
Superworm,2021,"Animation,Comedy,Family",6.4,605
Kanakalata,1973,Family,7.3,8
The Adventures of Major Miracle,2020,Family,7.6,21
Pistachio - The Little Boy That Woodn't,2011,"Animation,Family,Fantasy",6.8,21
Camp Hideout,2023,"Comedy,Family",4.3,1121
Ein Strauß voll Glück,2009,"Comedy,Drama,Family",4.3,23
A Tail of Love,2022,"Family,Romance",6.5,1220
I Am Not Blind,2020,"Drama,Family,Romance",8.6,29
King,2022,"Adventure,Comedy,Family",5.1,565
The Christmas Book,2021,"Comedy,Family,Romance",6.0,542
Aaynate,2008,"Family,Romance",7.2,12
7 Days in Slow Motion,2009,Family,7.5,34
Chandavalliya Tota,1964,"Drama,Family",8.8,22
